1024,5012,3.45814452165533E-006
1025,295,2.03542025915468E-007
1241,1962,1.35372696558016E-006
1242,368,2.53910052667431E-007
1244,99,6.83073239512925E-008
1245,1643,1.13362558840377E-006
1246,15457628,0.0106653455
1247,40920291,0.0282338947
1248,119974,8.27788170073976E-005
1249,15300158,0.0105566954
1250,4074144,0.0028110492
1251,1631997,0.0011260338
1252,21004976,0.0144928657
1772,80091,5.52606250765956E-005
1773,1202075,0.0008293993
1774,1376133,0.0009494946
1775,210,1.44894323533045E-007
16384,1291,8.90755103243622E-007
16411,298,2.05611944823082E-007
16412,446,3.07727944265419E-007
16419,8144,5.61913986120531E-006
16420,61,4.20883511215034E-008
16421,16356,1.12851978843166E-005
16422,16384,1.13045171274543E-005
16423,16384,1.13045171274543E-005
16424,16384,1.13045171274543E-005
16425,16384,1.13045171274543E-005
16426,16384,1.13045171274543E-005
16427,16384,1.13045171274543E-005
16428,16384,1.13045171274543E-005
16429,16384,1.13045171274543E-005
16430,16384,1.13045171274543E-005
16431,16384,1.13045171274543E-005
16432,16384,1.13045171274543E-005
16433,16384,1.13045171274543E-005
16434,16384,1.13045171274543E-005
16435,16384,1.13045171274543E-005
16436,16384,1.13045171274543E-005
16437,16384,1.13045171274543E-005
16438,16384,1.13045171274543E-005
16439,16401,1.13162466679308E-005
16440,16384,1.13045171274543E-005
16441,16384,1.13045171274543E-005
16442,16384,1.13045171274543E-005
16443,16384,1.13045171274543E-005
16444,16385,1.13052071004235E-005
16445,16384,1.13045171274543E-005
16446,16385,1.13052071004235E-005
16447,16385,1.13052071004235E-005
16448,16398,1.13141767490232E-005
16449,16384,1.13045171274543E-005
16450,16384,1.13045171274543E-005
16451,16384,1.13045171274543E-005
16452,16384,1.13045171274543E-005
16453,16385,1.13052071004235E-005
16454,16396,1.13127968030848E-005
16455,16384,1.13045171274543E-005
16456,16385,1.13052071004235E-005
16457,16384,1.13045171274543E-005
16458,16387,1.13065870463619E-005
16459,16384,1.13045171274543E-005
16460,16384,1.13045171274543E-005
16461,16384,1.13045171274543E-005
16462,16384,1.13045171274543E-005
16463,16384,1.13045171274543E-005
16464,16384,1.13045171274543E-005
16465,16384,1.13045171274543E-005
16466,16384,1.13045171274543E-005
16467,16384,1.13045171274543E-005
16468,16385,1.13052071004235E-005
16469,16384,1.13045171274543E-005
16470,16385,1.13052071004235E-005
16471,16385,1.13052071004235E-005
16472,16396,1.13127968030848E-005
16473,16384,1.13045171274543E-005
16474,16384,1.13045171274543E-005
16475,16384,1.13045171274543E-005
16476,16384,1.13045171274543E-005
16477,16416,1.13265962624689E-005
16478,16384,1.13045171274543E-005
16479,16384,1.13045171274543E-005
16480,16384,1.13045171274543E-005
16481,16384,1.13045171274543E-005
16482,16384,1.13045171274543E-005
16483,16384,1.13045171274543E-005
16484,16384,1.13045171274543E-005
16485,16384,1.13045171274543E-005
16486,16384,1.13045171274543E-005
16487,16388,1.13072770193311E-005
16488,16384,1.13045171274543E-005
16489,16384,1.13045171274543E-005
16490,16384,1.13045171274543E-005
16491,16416,1.13265962624689E-005
16492,16388,1.13072770193311E-005
16493,16384,1.13045171274543E-005
16494,16388,1.13072770193311E-005
16495,16388,1.13072770193311E-005
16496,16456,1.13541951812371E-005
16497,16384,1.13045171274543E-005
16498,16384,1.13045171274543E-005
16499,16384,1.13045171274543E-005
16500,16384,1.13045171274543E-005
16501,16384,1.13045171274543E-005
16502,16384,1.13045171274543E-005
16503,16384,1.13045171274543E-005
16504,16384,1.13045171274543E-005
16505,6213,4.28680205767051E-006
16507,15,1.03495945380746E-008
16508,37,2.55289998605841E-008
16510,4,2.7598918768199E-009
16515,12,8.2796756304597E-009
16533,4,2.7598918768199E-009
16538,4,2.7598918768199E-009
16540,5,3.44986484602487E-009
16541,5,3.44986484602487E-009
16542,48,3.31187025218388E-008
16552,9673,6.67410853111972E-006
16553,3825,2.63914660720903E-006
16554,12,8.2796756304597E-009
16555,5703,3.93491584337597E-006
16556,5632,3.88592776256242E-006
16557,5632,3.88592776256242E-006
16558,5632,3.88592776256242E-006
16559,5632,3.88592776256242E-006
16560,5632,3.88592776256242E-006
16561,5632,3.88592776256242E-006
16562,5632,3.88592776256242E-006
16563,5632,3.88592776256242E-006
16564,5632,3.88592776256242E-006
16565,5632,3.88592776256242E-006
16566,5632,3.88592776256242E-006
16567,5632,3.88592776256242E-006
16568,5632,3.88592776256242E-006
16569,5632,3.88592776256242E-006
16570,5632,3.88592776256242E-006
16571,5632,3.88592776256242E-006
16572,5632,3.88592776256242E-006
16573,5632,3.88592776256242E-006
16574,5632,3.88592776256242E-006
16575,5632,3.88592776256242E-006
16576,5632,3.88592776256242E-006
16577,5632,3.88592776256242E-006
16578,5632,3.88592776256242E-006
16579,5632,3.88592776256242E-006
16580,5632,3.88592776256242E-006
16581,5632,3.88592776256242E-006
16582,5635,0.000003888
16583,5632,3.88592776256242E-006
16584,5632,3.88592776256242E-006
16585,5636,3.88868765443924E-006
16586,5632,3.88592776256242E-006
16587,5632,3.88592776256242E-006
16588,5638,3.89006760037765E-006
16589,5632,3.88592776256242E-006
